title,type,release_year,runtime,genres,imdb_score,name,role,thriller,scifi,animation,documentation,history,western,war,sport,action,romance,horror,crime,comedy,drama,music,reality,fantasy,family,european
Salvation,SHOW,2017.0,45.0,"['drama', 'scifi', 'thriller']",6.9,"Santiago Cabrera,Jennifer Finnigan,Charlie Rowe,Jacqueline Byers,Ian Anthony Dale,Melia Kreiling,Ashley Thomas",ACTOR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Taxi Driver,MOVIE,2017.0,137.0,"['drama', 'history', 'action']",7.9,"Song Kang-ho,Thomas Kretschmann,Yoo Hae-jin,Ryu Jun-yeol,Park Hyuk-kwon,Ko Chang-seok,Jeon Hye-jin,Choi Gwi-hwa,Um Tae-goo,Daniel Joey Albright,Lee Jung-eun,Jung Jin-young,Ryu Tae-ho,Seok-yong Jeong,Cha Soon-bae,Heo Jung-do,Han Yi-jin,Seo Hyun-woo,Lee Sae-byeol,Lee Yong-yi,Han Sa-myung,Jang Hoon",ACTOR,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Cleaning Lady,MOVIE,2018.0,90.0,"['horror', 'thriller']",5.5,"Alexis Kendra,Stelio Savante,Rachel Alig,Elizabeth Sandy,Mykayla Sohn,JoAnne McGrath,Keri Marrone,Robert Hugh Starr,Carla Wynn,Kim Marie Cooper,Logan Garretson,Nicole Danielle Watts,Jon Knautz",ACTOR,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Butterfly Kisses,MOVIE,2018.0,91.0,"['horror', 'documentation']",5.9,"Seth Adam Kallick,Rachel Armiger,Reed Delisle,Matt Lake,Eileen Del Valle,Janise Whelan,Michael Whelan,David Sterritt,Steve Yeager,Andy Wardlaw,Margaret Ehrlich,Matt Davies,Monika Butke,Mike Jones,Erik Kristopher Myers,Eduardo Sánchez,Erik Kristopher Myers",ACTOR,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wake in Fright,SHOW,2017.0,80.0,"['thriller', 'crime', 'drama']",6.1,"Elissa Burke,Randall Dart,Sonya Giesekam,Jason Lee Hansen,Andrew David James,John MacLeod,Andrew McGregor,Iziah Nean,James Parbery,Josephine Peter,Heath Williams,Christopher Tauro,Matthew Vandenbergh,Di Adams,Muriel Hunter,Paula Nazarski,Jerome Pride,Philip Partridge,Hunter Stratton Boland,Gregory J. Fryer,Alex Dimitriades,Sean Keenan,Robyn Malcolm,Lee Jones,Caren Pistorius,Gary Sweet,Anna Samson,Jada Alberts,David Wenham,Fayssal Bazzi,Alan Dukes,Hannah Fredericksen,Kriv Stenders",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Night Eats the World,MOVIE,2018.0,94.0,"['thriller', 'horror', 'drama', 'european']",6.0,"Anders Danielsen Lie,Golshifteh Farahani,Denis Lavant,Sigrid Bouaziz,David Kammenos,Jean-Yves Cylly,Lina-Rose Djedje,Victor van der Woerd,Léo Poulet,Déborah Marique,Tess Osscini Boudebesse Bejjani,Fabien Houssaye,Choukri Essadi,Nina van der Pyl,Clémence Chatagnon,Mathieu Musualu,José Luis Pages,Peter Agardi,Marie Bourjala,Maurice Chan,Maya Eymeri,Steven Chotard,Jonathan Henry,Véronique Boutroux,Virginia Anderson,Christopher Silva,Arthur Beaupère,Dominique Rocher",ACTOR,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Hostile,MOVIE,2018.0,82.0,"['drama', 'romance', 'documentation', 'horror', 'scifi', 'european']",5.4,"Brittany Ashworth,Grégory Fitoussi,Javier Botet,Jay Benedict,David Gasman,Carl Garrison,Richard Meiman,Mohamed Aroussi,Laura D'Arista Adam,Aton,Mathieu Turi",ACTOR,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
Life Itself,MOVIE,2018.0,118.0,"['romance', 'drama']",6.8,"Oscar Isaac,Olivia Wilde,Annette Bening,Antonio Banderas,Mandy Patinkin,Jean Smart,Olivia Cooke,Sergio Peris-Mencheta,Laia Costa,Àlex Monner,Isabel Durant,Lorenza Izzo,Samuel L. Jackson,Jake Robinson,Adrián Marrero,Kya Kruse,Charlie Thurston,Gabby Bryan,Jordana Rose,Caitlin Carmichael,Bryant Carroll,Carmela Lloret,Grace Song,Micah Stock,Tony Manna,Yvonne Szacki,Noah Gaynor,Ed Crescimanni,Zach Page,Brian Deodat,Joe Apollonio,Mikaela Steele,Manuel Ramos Morilla,María Dolores Rodríguez Villegas,Carmen Vique Rodríguez,David Freedman,Theodore Mejia,Caridad Montanez,Javier Verdugo Luque,Pablo Lagüens Abad,Yeray Alba León,Rehan,Dale Nussbaum,María Dolores López Vera,Dan Fogelman",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Don't Worry, He Won't Get Far on Foot",MOVIE,2018.0,114.0,"['drama', 'comedy', 'european']",6.8,"Joaquin Phoenix,Jonah Hill,Rooney Mara,Jack Black,Tony Greenhand,Beth Ditto,Mark Webber,Ronnie Adrian,Kim Gordon,Udo Kier,Carrie Brownstein,Ethan Tindukasiri,Sunny Suljic,Cree Kawa,Nolan Gross,Leo Phoenix,Emilio Rivera,Ken Tatafu,Angelique Rivera,Rebecca Rittenhouse,Anne Lane,Jessica Jade Andres,Torian Miller,Rebecca Field,Olivia Hamilton,Peter Banifaz,Alexandra W.B. Malick,Kyle Dunnigan,Santina Muha,Daniella Garcia,Christopher Thornton,Edgar Momplaisir,Matt Bennett,Joseph Baken,Ron Perkins,Heather Matarazzo,Michael Chow,Ryan Meharry,Cathy Fielding,John Bishop,Ronnie Clark,Jonathan Erickson Eisley,Betsy Sodaro,Jedediah Jones,Lou Wilson,John Balma,Ayden Mayeri,Nick Rutherford,Ramy Youssef,Robby Rasmussen,Maxwele D'Angelo,Helen Slayton-Hughes,Bruce Richmond Chambers,Kade Martinez,Brady Nuthall,Isabella Baltodano,Mireille Enos,Erica Jade Goldsmith,Suzy Sincock,Connor Skific,Sheila Brown,Jeffrey Gamble,Scott Alan Berk,Patricia Widuch,Dion Earl,Jim Kwiatkowski,Kelli McNeil,Gus Van Sant,Steve Zissis,Gus Van Sant",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Tumbbad,MOVIE,2018.0,113.0,"['horror', 'fantasy', 'thriller', 'drama', 'european']",8.2,"Sohum Shah,Mohammad Samad,Jyoti Malshe,Dhundiraj Prabhakar Jogalekar,Ronjini Chakraborty,Anita Date,Rudra Soni,Piyush Kaushik,Deepak Damle,Cameron Anderson,Harish Khanna,Rahi Anil Barve",ACTOR,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
Top Gear America,SHOW,2017.0,38.0,"['comedy', 'action', 'reality', 'sport']",5.8,"Dax Shepard,Rob Corddry,Jethro Bovingdon",ACTOR,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
Dead Lucky,SHOW,2018.0,52.0,"['crime', 'thriller']",6.8,"Rachel Griffiths,Yoson An,Ian Meadows,Rhys Muldoon,Anna Samson,Xana Tang,Matt Nable,Mojean Aria,David Caesar",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Forever,SHOW,2018.0,30.0,"['drama', 'comedy', 'fantasy']",7.1,"Fred Armisen,Maya Rudolph",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Murdertown,SHOW,2018.0,45.0,"['crime', 'documentation']",7.0,Anita Rani,ACTOR,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Hero,MOVIE,2017.0,96.0,"['drama', 'romance', 'western', 'comedy']",6.5,"Sam Elliott,Laura Prepon,Nick Offerman,Krysten Ritter,Katharine Ross,Doug Cox,Max Gail,Jackie Joyner,Patrika Darbo,Ali Wong,Frank Collison,Andy Allo,Cameron Esposito,Linda Lee McBride,Christopher May,Todd Giebenhain,Demetrios Saites,Norman De Buck,Barbara Scolaro,Brett Haley",ACTOR,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,MOVIE,2018.0,78.0,['documentation'],6.7,"Jean-Michel Basquiat,Michael Holman,Fab 5 Freddy,Jim Jarmusch,Patricia Field,'Lee' George Quinones,Alexis Adler,Coleen Fitzgibbon,Jennifer Jazz,Carlo McCormick,Mary-Ann Monforton,James Nares,Glenn O'Brien,Felice Rosser,Luc Sante,Sur Rodney Sur,Sara Driver",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Beyond,MOVIE,2018.0,92.0,"['scifi', 'drama']",4.8,"David Bailie,Jane Perry,Kosha Engler,Brian Deacon,Noeleen Comiskey,Amy Argyle,Melissa Graham,Bruce Chong,Nigel Barber,Tom Christian,Julian Graham,Georgina Blackledge,Nick Kokotakis,Alissa Juvan,Jessica Blake,Zack Schor,Louisa Hollway,Ezra Khan,Neil Percival,Wes Nike,Stuart Ashton,Karen Brace,Fiona McGee,Harriet Leah Preston,Alexander Clay,Adam K. Batchelor,Aleksandr Uusmees,Zoe Cookie Levere,Peter McAllister,Jaedon Tan Yung-Ming,Alek Usemee,Roger Harding,Imran Yusuf,Cheah Wen Jin,Dare Emmanuel,Fahimah Hedar,Anderson Augustine,Jessica Riley,Hasraf Dulull",ACTOR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ash Is Purest White,MOVIE,2018.0,141.0,"['drama', 'romance', 'crime']",7.0,"Zhao Tao,Liao Fan,Yi'nan Diao,Ding Jiali,Dong Zijian,Xu Zheng,Zhang Yibai,Zhang Yi,Feng Xiaogang,Jiamei Feng,Kang Kang,Jia Zhangke",ACTOR,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Grimoire of Zero,SHOW,2017.0,24.0,"['scifi', 'fantasy', 'animation']",6.8,"Yumiri Hanamori,Tsuyoshi Koyama,You Taichi,Takehito Koyasu,Masayuki Katou",ACTOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Long Strange Trip,SHOW,2017.0,46.0,['documentation'],5.933656114214774,"Jerry Garcia,Phil Lesh,Bob Weir,Amir Bar-Lev",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Informer,SHOW,2018.0,59.0,"['crime', 'thriller', 'drama']",7.8,"Nabhaan Rizwan,Paddy Considine,Bel Powley,Roger Jean Nsengiyumva",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Dark,MOVIE,2018.0,95.0,"['fantasy', 'horror', 'drama', 'european']",5.6,"Nadia Alexander,Toby Nichols,Karl Markovics,Margarethe Tiesel,Dylan Trowbridge,Chris Farquhar,Scott Beaudin,Dan Beirne,Sarah Murphy-Dyson,Justin P. Lange",ACTOR,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
Picnic at Hanging Rock,SHOW,2018.0,51.0,"['drama', 'romance', 'thriller']",6.1,"Natalie Dormer,Lily Sullivan,Samara Weaving,Madeleine Madden,Inez Curro,Lola Bessis,Yael Stone,Harrison Gilbertson,James Hoare,Anna McGahan,Ruby Rees,Jonny Pasvolsky,Don Hany,Mark Coles Smith,Philip Quast,Marcus Graham,Sibylla Budd,Bethany Whitmore,Larysa Kondracki,Michael Rymer,Amanda Brotchie",ACTOR,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Accident Man,MOVIE,2018.0,105.0,"['crime', 'thriller', 'action']",6.2,"Scott Adkins,Ray Stevenson,Ashley Greene,Michael Jai White,Ray Park,Amy Johnston,David Paymer,Perry Benson,Nick Moran,Ross O'Hennessy,Tim Man,Brooke Johnston,Ravi Aujla,Brittany Ashworth,Martyn Ford,Roger Yuan,Lee Shone,Lee Charles,Duncan Casey,Jag Patel,Marcus Shakesheff,Dan Styles,Clara Perez,Ekran Mustafa,Mark Sears,Peter Stanford,Lee Byford,Lee Bagley,John Whitby,Jesse V. Johnson",ACTOR,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Delivery Boy,MOVIE,2018.0,66.0,"['thriller', 'drama']",6.2,"Ibrahim Jammal,Jemima Osunde,Charles Etubiebi,Jude Chukwuka,Chris Iheuwa,Adekunle Nodash Adejuyigbe",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2036 Origin Unknown,MOVIE,2018.0,94.0,"['scifi', 'action', 'thriller']",4.4,"Katee Sackhoff,Ray Fearon,Julie Cox,Steven Cree,Noush Skaugen,Joe David Walters,David Tse,Neil Robertson,Matthew Holloway,Hasraf Dulull",ACTOR,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Adventures of Rocky and Bullwinkle,SHOW,2018.0,23.0,"['animation', 'comedy', 'family']",5.8,"Tara Strong,Brad Norman,Ben Diskin,Rachel Butera,Piotr Michael,Daran Norris",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Last Flag Flying,MOVIE,2017.0,125.0,"['comedy', 'drama', 'war']",6.9,"Steve Carell,Bryan Cranston,Laurence Fishburne,J. Quinton Johnson,Richard Robichaux,Lee Harrington,Cicely Tyson,Kate Easton,Deanna Reed-Foster,Yul Vazquez,Jerry Lee Tucker,Ted Watts Jr.,Dontez James,Richard Barlow,Jeff Monahan,Tammy Tsai,Jane Mowder,Tiffany Sander McKenzie,Richard Linklater",ACTOR,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Macbeth,MOVIE,2018.0,121.0,['drama'],5.933656114214774,"Mark Rowley,Al Weaver,Akiya Henry,Charles Mnene,David Bark-Jones,David Bradley,Wunmi Mosaku,Kelly Burke,Phillipe Spall,Valentine Pelka,Wil Johnson,Charlie Hamblett,Kian Hurst-Conroy,Emily Carding,Alan McKenna,Kit Monkman",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Beach House,MOVIE,2018.0,90.0,"['romance', 'drama']",6.5,"Minka Kelly,Chad Michael Murray,Andie MacDowell,Makenzie Vega,Donna Biscoe,Donny Boaz,Alyshia Ochse,David Moncrief,Selena Anduze,Carrie Anne Hunt,Seaton Stanley,Roger Spottiswoode",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Status Update,MOVIE,2018.0,106.0,"['fantasy', 'comedy', 'romance']",5.8,"Ross Lynch,Olivia Holt,Harvey Guillén,Gregg Sulkin,Courtney Eaton,Rob Riggle,John Michael Higgins,Wendi McLendon-Covey,Brec Bassinger,Osric Chau,Maude Green,Markian Tarasiuk,Andrew Herr,Austin Anozie,Vivian Full,Tyronne L'Hirondelle,Alexandra Siegel,Nicholas Lea,Max Chadburn,Maria J. Cruz,Josh Ostrovsky,April Cameron,Lyova Beckwitt,Famke Janssen,Martin Donovan,Scott Speer",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
America to Me,SHOW,2018.0,62.0,['documentation'],7.2,"Brendan Barrette,Diane Barrios-Smith,Jada Buford,Charles Donalson,Caroline Robling-Griest,Ke'Shawn Kumsa,Grant Lee,Kendale McCoy,Terrence Moore,Tiara Oliphant,Chanti Relf,Gabe Townsell,Jessica Stovall",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journey's End,MOVIE,2017.0,108.0,"['drama', 'war']",6.7,"Asa Butterfield,Sam Claflin,Paul Bettany,Tom Sturridge,Toby Jones,Stephen Graham,Robert Glenister,Theo Barklem-Biggs,Miles Jupp,Oliver Dimsdale,Jake Curran,Andy Gathergood,Nicholas Agnew,Alaïs Lawson,Jack Riddiford,Rupert Wickham,Laurent Andruet,Jack Holden,Adam Colborne,Derek Barr,Rose Reade,Eirik Bar,Elliot Balchin,Saul Dibb",ACTOR,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Scum's Wish,SHOW,2017.0,22.0,"['drama', 'animation', 'romance']",6.9,"Chika Anzai,Nobunaga Shimazaki,Haruka Tomatsu,Aki Toyosaki,Shiori Izawa,Kenji Nojima",ACTOR,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Unacknowledged,MOVIE,2017.0,100.0,['documentation'],7.0,"Giancarlo Esposito,Steven M. Greer,Michael Mazzola",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS: Rogue Warriors,SHOW,2017.0,58.0,['documentation'],8.1,Ben Macintyre,ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Look Away,MOVIE,2018.0,103.0,"['fantasy', 'horror', 'thriller', 'drama']",5.8,"India Eisley,Jason Isaacs,Mira Sorvino,Penelope Mitchell,John C. MacDonald,Harrison Gilbertson,Kristen Harris,Kiera Johnson,Michal Bernstein,Glenn Odero,Ernie Pitts,Adam Hurtig,Connor Peterson,Assaf Bernstein",ACTOR,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Citizen K,MOVIE,2018.0,60.0,"['documentation', 'crime']",7.1,"Mikhail Khodorkovsky,Vladimir Putin,Leonid Nevzlin,Boris Berezovsky,Igor Malashenko,Boris Yeltsin,Alexey Navalny,Tatyana Lysova,Alex Gibney",ACTOR,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T-34,MOVIE,2018.0,139.0,"['drama', 'action', 'war']",6.7,"Alexander Petrov,Victor Dobronravov,Irina Starshenbaum,Vinzenz Kiefer,Petr Skvortsov,Semyon Treskunov,Artyom Bystrov,Michael Janibekyan,Anton Bogdanov,Sofya Sinitsyna,Yuliya Dzhulai,Darya Hramtsova,Vasiliy Uriyevskiy,Vasiliy Butkevich,Yaroslav Shtefan,Kirill Lopatkin,Polina Volkova,Wolfgang Cerny,Yuriy Borisov,Igor Khripunov,Paul Orlyanskiy,Artur Sopelnik,Danila Rassomakhin,Guram Bablishvili,Joshua Grothe,Dirc Simpson,Mike Davies,Elena Drobysheva,Brian Flaccus,Mikael Dzhanibekyan,Christoph Glaubacker,Philip Hersh,Vladislav Manin,Robinson Reichel,Anton Shurtsov,Nikola Todorovic,Danil Tyabin,Christoph Urban,Alexey Ushakov,Alexey Sidorov",ACTOR,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Bully,MOVIE,2018.0,83.0,['comedy'],5.7,"Tucker Albrizzi,Danny Trejo,Ron Canada,Jack DiFalco,Vincent Pastore,Elanna White,Jay Lee,Dino Petrera,Jennifer Montague,Matthew F. O'Connor,Kera O'Bryon,Peter Evangelista,James Gonzalez,Jason Erik Zacek,Amanda Jane Stern,Santino Campanelli",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Romanoffs,SHOW,2018.0,80.0,['drama'],7.0,"Aaron Eckhart,Marthe Keller,Louise Bourgoin,Inès Melab,Corey Stoll,Kerry Bishé,Janet Montgomery,Noah Wyle,Christina Hendricks,Jack Huston,Paul Reiser,Isabelle Huppert,Mike Doyle,JJ Feild,Amanda Peet,Jon Tenney,Mary Kay Place,John Slattery,Diane Lane,Andrew Rannells,Cara Buono,Nicole Ari Parker,Ron Livingston,Radha Mitchell,Juan Pablo Castaneda,Griffin Dunne,Kathryn Hahn,Jay R. Ferguson,Annet Mahendru,Hugh Skinner,Hera Hilmar,Ben Miles",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Playboy: The Hugh Hefner Story,SHOW,2017.0,41.0,"['drama', 'documentation']",7.5,"Hugh Hefner,Matt Whelan,Shara Connolly,Joy Buckle,Adam Jonas Segaller,Ella Becroft,Laura Thompson,Ian Bell,Dominique Bela,Beth Kayes",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Blackwell Ghost,MOVIE,2017.0,59.0,['horror'],5.933656114214774,"Turner Clay,Terri Czapleski,Turner Clay",ACTOR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jonathan,MOVIE,2018.0,101.0,"['scifi', 'drama', 'european']",5.9,"Suki Waterhouse,Ansel Elgort,Patricia Clarkson,Joe Egender,Douglas Hodge,Matt Bomer,Souleymane Sy Savane,Shunori Ramanathan,Ian Unterman,Alok Tewari,Jeff Kim,Teo Rapp-Olsson",ACTOR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Mad to Be Normal,MOVIE,2017.0,106.0,"['drama', 'history']",6.0,"David Tennant,Elisabeth Moss,Michael Gambon,Gabriel Byrne,David Bamber,Olivia Poulet,Freddie Thorp,Sam Booth,Adam Paul Harvey,Trevor White,Rebecca Gethings,Matthew Jure,Jerome Holder,Linda Hargreaves,Declan Wilson,Nigel Barber,Caitlin Innes Edwards,Aaron Taylor,Peter F. Gardiner,Lanna Joffrey,Kelby Keenan,David Annen,Victor Ptak,Philip Gascoyne,Stephen Schreiber,James Utechin,Lydia Orange,Alexandra Finnie,Cia Allan,Tom Richards,Bryan Bounds,Zara Plessard,Robert Mullan",ACTOR,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mirzapur,SHOW,2018.0,50.0,"['crime', 'action', 'drama', 'thriller']",8.5,"Ali Fazal,Pankaj Tripathi,Shweta Tripathi,Divyendu Sharma,Rasika Dugal,Kulbhushan Kharbanda,Amit Sial,Harshita Gaur,Prashansa Sharma,Vijay Varma,Isha Talwar,Anjum Sharma",ACTOR,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Grand Blue,SHOW,2018.0,24.0,"['comedy', 'drama', 'animation']",7.8,"Yuma Uchida,Ryohei Kimura,Chika Anzai,Kana Asumi,Toa Yukinari,Maaya Uchida,Katsuyuki Konishi,Hiroki Yasumoto",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Domain,MOVIE,2017.0,97.0,"['scifi', 'drama', 'thriller']",5.6,"Britt Lower,Ryan Merriman,William Gregory Lee,Kevin Sizemore,Nick Gomez,Sonja Sohn,Cedric Sanders,Beth Grant,Nathaniel Atcheson",ACTOR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The China Hustle,MOVIE,2018.0,84.0,['documentation'],7.1,"Dan David,Matthew Wiechert,Carson Block,Jim Chanos,Soren Aandahl,Maj Soueidnn,Alexandra Stevenson,Crocker Coulson,Dune Lawrence,Jon Carnes,Kun Wong,Mitchell Nussbaum,Paul Gillis,Ping Wong,Richard Teitelbaum,Roddy Boyd,Wesley Clark,Jed Rothstein",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magical Girl Site,SHOW,2018.0,24.0,"['drama', 'animation', 'action', 'fantasy', 'horror']",5.8,"Yu Serizawa,Yuko Ono,Aina Suzuki,Haruka Yamazaki,Himika Akaneya,Yumi Hara,Nobuhiko Okamoto,Kaede Hondo,Tatsuhisa Suzuki,Kizuna AI,Tadahito Matsubayashi",ACTOR,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
Oh My God!,MOVIE,2018.0,95.0,"['drama', 'comedy', 'european']",5.6,"Carlo Caprioli,Anna Maria De Luca,Stefano Fregni,Giulia Gualano,Alessio De Persio,Mimmo Ruggiero,Daniele Monterosi,Vanni Fois,Federico Melis,Andrea Ottavi,Achille Marciano,Dario Masciello,Armando Granato,Martin Loberto,Diego Verdegiglio,Stella Novari,Adele Perna,Daniele Blando,Melina Arena,Marco Minetti,Federica Gumina,Greta Agresti,Sheekell Eban Assoumou,Valentina Paterna,Stefano Zannini,Cristina Galardini,Luna Gualano,Giada Benedetti,Kevin Bonocore,Mario Claudio Cesario,Alessandro Lancia,Alessandra Relmi,Giorgio Amato",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
I Love You Both,MOVIE,2017.0,90.0,"['comedy', 'drama']",4.4,"Artemis Pebdani,Sasha Mitchell,Angela Trimbur,Doug Archibald,Kristin Archibald,Lucas Neff,Kate Berlant,Corby Sullivan,Henry LeBlanc,Alana Jackler,Doug Archibald",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Heal,MOVIE,2017.0,108.0,"['documentation', 'european']",6.9,"Deepak Chopra,Marianne Williamson,Anita Moorjani,Bruce H. Lipton,Michael Beckwith,Gregg Braden,Anthony William,Kelly Noonan",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
After the Rain,SHOW,2018.0,22.0,"['drama', 'comedy', 'animation', 'romance']",7.4,"Hiroaki Hirata,Sayumi Watabe,Emi Miyajima,Haruka Fukuhara,Junko Takeuchi,Junya Ikeda,Masahito Yabe,Mika Kanai,Mitsuru Miyamoto,Tomoaki Maeno",ACTOR,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
In the Aisles,MOVIE,2018.0,125.0,"['drama', 'romance', 'european']",6.9,"Franz Rogowski,Sandra Hüller,Peter Kurth,Henning Peker,Ramona Kunze-Libnow,Sascha Nathan,Gerdy Zint,Clemens Meyer,Andreas Leupold,Steffen Scheumann,Michael Specht,Thomas Stuber",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Happy Sugar Life,SHOW,2018.0,24.0,"['drama', 'romance', 'thriller', 'animation', 'crime', 'horror']",6.5,"Kana Hanazawa,Misaki Kuno,Yumiri Hanamori,Natsuki Hanae,Aya Suzaki,Kaito Ishikawa,Kikuko Inoue,Ikumi Hasegawa",ACTOR,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Blue Murder: Killer Cop,SHOW,2017.0,80.0,['drama'],6.8,"Richard Roxburgh,Toni Collette,Michele-Antonio Mattiuzzi,Dan Wyllie,Matt Nable,Emanuele Avezzano,Glen Robinson,Lee Shaw,Oscar Redding,Emma Booth,Justin Smith,Aaron Pedersen,Tony Martin",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Fare,MOVIE,2018.0,82.0,"['thriller', 'horror', 'romance']",6.2,"Chris Markle,Destiny Ekwueme,Gift Harris,Dixon Phillips,Chandler Landon",ACTOR,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Wall,MOVIE,2017.0,90.0,"['drama', 'war', 'thriller', 'documentation', 'action']",6.2,Dmitry Bogolyubov,DIRECTOR,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Boarding School Juliet,SHOW,2018.0,24.0,"['comedy', 'drama', 'action', 'romance', 'animation']",7.1,"Yuki Ono,Ai Kayano,Ayane Sakura,Yu Shimamura,Rina Hidaka,Yui Ogura,Hiroshi Kamiya,Tomokazu Sugita,Yoshimasa Hosoya,Hiro Shimono,Shinnosuke Tachibana,Eri Kitamura,Kazuyuki Okitsu,Sumire Uesaka,Takanori Hoshino,Riho Iida,Kaede Hondo,Daisuke Ono",ACTOR,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
